player,value,nationality,position,club,birth_date,age,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,player_lower,firstname_lower,lastname_lower,firstinitial_lower,position_cleaned
Giovanni Di Lorenzo,19800000.0,Italy,Right-Back,Empoli,1993-08-04,27,37.0,37.0,3330.0,5.0,3.0,0.0,0.0,8.0,0.0,0.14,0.08,0.22,0.14,0.22,3.3,2.8,4.2,0.09,0.11,0.2,0.07,0.19,37.0,22.0,8.0,0.0,36.4,0.59,0.22,0.23,0.63,0.13,1.7,2.2,1696.0,2197.0,77.2,29154.0,13132.0,26.0,93.0,28.0,1403.0,1631.0,86.0,267.0,473.0,56.4,-1.2,34.0,160.0,73.0,17.0,320.0,1877.0,320.0,39.0,4.0,385.0,28.0,127.0,0.0,0.0,0.0,0.0,1327.0,450.0,420.0,297.0,1545.0,48.0,281.0,5.0,8.0,44.0,47.0,96.0,67.0,1.81,56.0,4.0,4.0,3.0,0.0,11.0,0.3,8.0,0.0,2.0,1.0,0.0,0.0,78.0,51.0,45.0,26.0,7.0,26.0,55.0,47.3,29.0,681.0,152.0,22.3,328.0,240.0,113.0,79.0,13.0,1.0,66.0,37.0,67.0,0.0,2581.0,146.0,629.0,1191.0,924.0,77.0,2277.0,33.0,56.0,58.9,34.0,7.0,1808.0,9093.0,5063.0,1890.0,1731.0,91.6,41.0,48.0,0.0,45.0,53.0,2.0,0.0,1.0,0.0,266.0,38.0,25.0,60.3,18/19,giovanni di lorenzo,giovanni,lorenzo,g,Defender
Harvey Barnes,19800000.0,England,Left Midfield,Leicester City,1997-12-09,22,36.0,24.0,2083.0,6.0,8.0,0.0,0.0,0.0,0.0,0.26,0.35,0.6,0.26,0.6,8.6,8.6,3.5,0.37,0.15,0.52,0.37,0.52,23.1,61.0,27.0,0.0,44.3,2.64,1.17,0.1,0.22,0.14,-2.6,-2.6,559.0,729.0,76.7,8289.0,2046.0,18.0,51.0,35.3,491.0,591.0,83.1,50.0,87.0,57.5,4.5,31.0,34.0,40.0,3.0,91.0,725.0,4.0,2.0,3.0,181.0,8.0,42.0,0.0,0.0,0.0,0.0,504.0,123.0,102.0,108.0,569.0,22.0,2.0,9.0,4.0,10.0,21.0,34.0,77.0,3.33,59.0,0.0,8.0,5.0,5.0,15.0,0.65,12.0,0.0,2.0,1.0,0.0,0.0,22.0,12.0,10.0,9.0,3.0,7.0,26.0,26.9,19.0,328.0,86.0,26.2,69.0,153.0,106.0,23.0,4.0,0.0,19.0,5.0,7.0,1.0,1019.0,14.0,104.0,414.0,592.0,134.0,1016.0,37.0,78.0,47.4,43.0,4.0,781.0,6326.0,4327.0,1114.0,823.0,73.9,50.0,40.0,0.0,21.0,29.0,4.0,1.0,0.0,0.0,118.0,25.0,39.0,39.1,19/20,harvey barnes,harvey,barnes,h,Midfielder
Harvey Barnes,19800000.0,England,Left Midfield,Leicester City,1997-12-09,22,16.0,11.0,1004.0,1.0,2.0,0.0,0.0,0.0,0.0,0.09,0.18,0.27,0.09,0.27,3.2,3.2,1.4,0.28,0.13,0.41,0.28,0.41,11.2,39.0,11.0,0.0,28.2,3.5,0.99,0.03,0.09,0.08,-2.2,-2.2,257.0,344.0,74.7,3546.0,944.0,7.0,27.0,25.9,233.0,286.0,81.5,17.0,31.0,54.8,0.6,16.0,16.0,13.0,4.0,35.0,341.0,3.0,1.0,2.0,86.0,4.0,23.0,0.0,0.0,0.0,0.0,247.0,64.0,33.0,62.0,260.0,13.0,1.0,6.0,0.0,5.0,17.0,19.0,44.0,3.94,35.0,0.0,6.0,3.0,0.0,4.0,0.36,2.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,4.0,3.0,1.0,2.0,9.0,22.2,7.0,163.0,43.0,26.4,44.0,82.0,37.0,10.0,2.0,0.0,8.0,3.0,4.0,0.0,485.0,6.0,42.0,162.0,324.0,88.0,482.0,20.0,33.0,60.6,21.0,3.0,404.0,3311.0,2250.0,546.0,378.0,69.2,26.0,20.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,65.0,4.0,6.0,40.0,18/19,harvey barnes,harvey,barnes,h,Forward
Harvey Barnes,19800000.0,England,Left Midfield,Leicester City,1997-12-09,22,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.15,0.0,2.15,2.15,2.15,0.1,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.17,-0.2,-0.2,6.0,7.0,85.7,98.0,14.0,0.0,0.0,0.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.86,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,4.0,7.0,6.0,85.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,17/18,harvey barnes,harvey,barnes,h,Midfielder
Luis Muriel,19800000.0,Colombia,Centre-Forward,Atalanta,1991-04-16,29,34.0,10.0,1260.0,18.0,1.0,6.0,7.0,1.0,0.0,1.29,0.07,1.36,0.86,0.93,13.9,8.6,4.0,0.99,0.28,1.28,0.61,0.9,14.0,72.0,34.0,9.0,47.2,5.14,2.43,0.17,0.35,0.12,4.1,3.4,377.0,524.0,71.9,6032.0,1567.0,14.0,40.0,35.0,306.0,381.0,80.3,57.0,103.0,55.3,-3.0,35.0,27.0,30.0,6.0,69.0,481.0,43.0,10.0,3.0,135.0,16.0,40.0,12.0,7.0,4.0,1.0,342.0,91.0,91.0,65.0,412.0,14.0,3.0,6.0,0.0,17.0,7.0,30.0,73.0,5.21,51.0,6.0,7.0,5.0,4.0,7.0,0.5,3.0,0.0,1.0,2.0,1.0,0.0,16.0,8.0,3.0,7.0,6.0,5.0,18.0,27.8,13.0,259.0,89.0,34.4,19.0,102.0,138.0,17.0,0.0,0.0,17.0,4.0,2.0,0.0,798.0,2.0,35.0,336.0,484.0,128.0,742.0,31.0,62.0,50.0,33.0,1.0,596.0,4337.0,2431.0,858.0,600.0,69.9,39.0,57.0,0.0,27.0,27.0,3.0,1.0,1.0,0.0,94.0,28.0,41.0,40.6,19/20,luis muriel,luis,muriel,l,Forward
Luis Muriel,19800000.0,Colombia,Centre-Forward,Sevilla,1991-04-16,29,6.0,1.0,123.0,1.0,1.0,0.0,0.0,0.0,0.0,0.73,0.73,1.46,0.73,1.46,0.3,0.3,0.1,0.25,0.07,0.32,0.25,0.32,1.4,4.0,1.0,0.0,25.0,2.93,0.73,0.25,1.0,0.08,0.7,0.7,259.0,406.0,63.8,4032.0,1120.0,10.0,33.0,30.3,216.0,308.0,70.1,33.0,65.0,50.8,-2.0,18.0,27.0,14.0,1.0,44.0,384.0,22.0,0.0,5.0,78.0,10.0,19.0,3.0,0.0,1.0,0.0,270.0,81.0,55.0,75.0,296.0,20.0,4.0,2.0,0.0,8.0,13.0,24.0,40.0,2.5,29.0,1.0,4.0,4.0,2.0,6.0,0.37,0.0,1.0,4.0,1.0,0.0,0.0,16.0,10.0,2.0,12.0,2.0,3.0,21.0,14.3,18.0,267.0,60.0,22.5,18.0,120.0,129.0,13.0,2.0,0.0,11.0,3.0,3.0,0.0,64.0,1.0,2.0,38.0,30.0,6.0,62.0,6.0,8.0,75.0,7.0,0.0,42.0,310.0,201.0,71.0,49.0,69.0,2.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,7.0,5.0,58.3,18/19,luis muriel,luis,muriel,l,Midfielder
Luis Muriel,19800000.0,Colombia,Centre-Forward,Fiorentina,1991-04-16,29,19.0,16.0,1441.0,6.0,0.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,3.2,3.2,2.0,0.2,0.13,0.33,0.2,0.33,16.0,45.0,14.0,3.0,31.1,2.81,0.87,0.13,0.43,0.07,2.8,2.8,35.0,44.0,79.5,517.0,122.0,0.0,1.0,0.0,31.0,37.0,83.8,4.0,6.0,66.7,0.9,2.0,3.0,0.0,0.0,3.0,42.0,2.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,9.0,6.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.2,2.0,0.0,1.0,0.0,0.0,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,6.0,0.0,6.0,34.0,6.0,17.6,6.0,15.0,13.0,5.0,1.0,0.0,4.0,0.0,1.0,0.0,618.0,6.0,27.0,290.0,352.0,67.0,593.0,38.0,65.0,58.5,46.0,4.0,488.0,3665.0,2233.0,727.0,459.0,63.1,47.0,32.0,0.0,21.0,15.0,3.0,0.0,0.0,0.0,87.0,12.0,30.0,28.6,18/19,luis muriel,luis,muriel,l,Forward
Luis Muriel,19800000.0,Colombia,Centre-Forward,Sevilla,1991-04-16,29,29.0,17.0,1610.0,7.0,2.0,0.0,0.0,4.0,0.0,0.39,0.11,0.5,0.39,0.5,7.4,7.4,2.2,0.41,0.12,0.54,0.41,0.54,17.9,58.0,22.0,3.0,37.9,3.24,1.23,0.12,0.32,0.13,-0.4,-0.4,317.0,439.0,72.2,4952.0,1164.0,4.0,23.0,17.4,271.0,353.0,76.8,42.0,63.0,66.7,-0.2,18.0,29.0,16.0,4.0,36.0,407.0,32.0,0.0,2.0,85.0,5.0,15.0,2.0,0.0,0.0,0.0,314.0,64.0,61.0,67.0,320.0,32.0,3.0,3.0,2.0,6.0,14.0,22.0,39.0,2.19,29.0,1.0,5.0,3.0,1.0,3.0,0.17,2.0,0.0,1.0,0.0,0.0,0.0,12.0,5.0,2.0,8.0,2.0,1.0,15.0,6.7,14.0,332.0,69.0,20.8,27.0,146.0,159.0,18.0,4.0,0.0,14.0,2.0,2.0,0.0,644.0,4.0,45.0,283.0,371.0,112.0,609.0,33.0,53.0,62.3,37.0,2.0,498.0,3695.0,2365.0,792.0,474.0,59.8,33.0,37.0,0.0,22.0,14.0,30.0,0.0,0.0,0.0,70.0,17.0,34.0,33.3,17/18,luis muriel,luis,muriel,l,Forward
Luiz Felipe,19800000.0,Brazil,Centre-Back,Lazio,1997-03-22,23,26.0,24.0,2024.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.09,0.04,0.09,0.5,0.5,0.3,0.02,0.02,0.04,0.02,0.04,22.5,8.0,1.0,0.0,12.5,0.36,0.04,0.13,1.0,0.06,0.5,0.5,1048.0,1168.0,89.7,21793.0,6668.0,18.0,34.0,52.9,722.0,766.0,94.3,308.0,368.0,83.7,0.7,4.0,81.0,7.0,1.0,78.0,1122.0,46.0,26.0,1.0,111.0,25.0,7.0,1.0,0.0,1.0,0.0,955.0,83.0,130.0,111.0,977.0,45.0,18.0,4.0,0.0,10.0,10.0,13.0,15.0,0.67,13.0,1.0,1.0,0.0,0.0,6.0,0.27,5.0,0.0,1.0,0.0,0.0,0.0,49.0,24.0,29.0,17.0,3.0,25.0,41.0,61.0,16.0,219.0,62.0,28.3,118.0,88.0,13.0,65.0,34.0,0.0,31.0,43.0,77.0,4.0,1405.0,212.0,698.0,736.0,107.0,17.0,1363.0,7.0,10.0,70.0,8.0,1.0,937.0,7759.0,4313.0,986.0,968.0,98.2,9.0,10.0,0.0,18.0,15.0,2.0,0.0,1.0,0.0,175.0,30.0,25.0,54.5,19/20,luiz felipe,luiz,felipe,l,Defender
Luiz Felipe,19800000.0,Brazil,Centre-Back,Lazio,1997-03-22,23,17.0,15.0,1289.0,1.0,1.0,0.0,0.0,4.0,0.0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,0.2,0.04,0.01,0.05,0.04,0.05,14.3,8.0,2.0,0.0,25.0,0.56,0.14,0.13,0.5,0.07,0.5,0.5,589.0,703.0,83.8,12157.0,3694.0,9.0,23.0,39.1,408.0,455.0,89.7,172.0,225.0,76.4,0.8,3.0,45.0,6.0,1.0,41.0,667.0,36.0,18.0,1.0,123.0,13.0,4.0,0.0,0.0,0.0,0.0,549.0,50.0,104.0,79.0,571.0,28.0,18.0,0.0,0.0,5.0,8.0,15.0,8.0,0.56,7.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,26.0,16.0,19.0,7.0,0.0,7.0,20.0,35.0,13.0,156.0,45.0,28.8,97.0,50.0,9.0,42.0,21.0,0.0,21.0,24.0,51.0,0.0,862.0,107.0,420.0,434.0,68.0,7.0,828.0,4.0,9.0,44.4,5.0,1.0,556.0,4044.0,2308.0,570.0,557.0,97.7,1.0,6.0,0.0,21.0,14.0,1.0,0.0,0.0,0.0,123.0,15.0,18.0,45.5,18/19,luiz felipe,luiz,felipe,l,Defender
Luiz Felipe,19800000.0,Brazil,Centre-Back,Lazio,1997-03-22,23,18.0,12.0,1168.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,0.1,0.04,0.0,0.04,0.04,0.04,13.0,3.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.16,-0.5,-0.5,592.0,698.0,84.8,11725.0,4159.0,10.0,16.0,62.5,445.0,499.0,89.2,137.0,183.0,74.9,0.9,1.0,44.0,3.0,0.0,42.0,677.0,21.0,7.0,0.0,82.0,19.0,2.0,0.0,0.0,0.0,0.0,524.0,68.0,106.0,75.0,557.0,44.0,14.0,2.0,2.0,8.0,5.0,7.0,10.0,0.77,10.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,22.0,17.0,0.0,9.0,23.0,39.1,14.0,146.0,43.0,29.5,83.0,57.0,6.0,39.0,15.0,0.0,24.0,22.0,33.0,0.0,825.0,79.0,421.0,428.0,52.0,5.0,805.0,3.0,4.0,75.0,3.0,0.0,529.0,4251.0,2618.0,521.0,511.0,98.1,4.0,3.0,0.0,15.0,9.0,0.0,0.0,2.0,0.0,129.0,12.0,9.0,57.1,17/18,luiz felipe,luiz,felipe,l,Defender
Luke Shaw,19800000.0,England,Left-Back,Manchester Utd,1995-07-12,25,24.0,20.0,1733.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.3,0.03,0.07,0.09,0.03,0.09,19.3,10.0,5.0,0.0,50.0,0.52,0.26,0.0,0.0,0.05,-0.5,-0.5,1121.0,1296.0,86.5,16834.0,6221.0,18.0,44.0,40.9,1010.0,1104.0,91.5,93.0,148.0,62.8,-1.3,20.0,60.0,25.0,6.0,136.0,1137.0,159.0,19.0,1.0,242.0,14.0,37.0,5.0,4.0,0.0,0.0,910.0,203.0,183.0,972.0,111.0,55.0,135.0,3.0,1.0,12.0,19.0,37.0,42.0,2.18,34.0,4.0,1.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,34.0,24.0,18.0,10.0,6.0,15.0,35.0,42.9,20.0,274.0,78.0,28.5,120.0,118.0,36.0,53.0,7.0,0.0,46.0,22.0,58.0,0.0,1484.0,77.0,419.0,719.0,469.0,34.0,1329.0,24.0,33.0,72.7,25.0,1.0,961.0,5488.0,3280.0,1016.0,956.0,94.1,11.0,5.0,0.0,23.0,10.0,4.0,0.0,0.0,0.0,205.0,32.0,23.0,58.2,19/20,luke shaw,luke,shaw,l,Defender
Luke Shaw,19800000.0,England,Left-Back,Manchester Utd,1995-07-12,25,29.0,29.0,2591.0,1.0,4.0,0.0,0.0,11.0,0.0,0.03,0.14,0.17,0.03,0.17,1.0,1.0,3.5,0.03,0.12,0.16,0.03,0.16,28.8,20.0,6.0,0.0,30.0,0.69,0.21,0.05,0.17,0.05,0.0,0.0,1657.0,1984.0,83.5,25802.0,11131.0,25.0,70.0,35.7,1444.0,1612.0,89.6,188.0,302.0,62.3,0.5,33.0,122.0,36.0,9.0,238.0,1667.0,317.0,26.0,3.0,355.0,24.0,51.0,14.0,0.0,4.0,0.0,1293.0,371.0,320.0,1458.0,123.0,96.0,277.0,6.0,3.0,14.0,30.0,71.0,66.0,2.29,52.0,5.0,6.0,3.0,0.0,9.0,0.31,5.0,1.0,2.0,1.0,0.0,0.0,45.0,25.0,15.0,25.0,5.0,12.0,36.0,33.3,24.0,448.0,129.0,28.8,211.0,175.0,62.0,59.0,11.0,0.0,48.0,22.0,83.0,0.0,2265.0,110.0,564.0,1174.0,656.0,53.0,1959.0,28.0,39.0,71.8,30.0,0.0,1444.0,6919.0,3873.0,1456.0,1371.0,94.2,19.0,17.0,0.0,42.0,18.0,1.0,0.0,0.0,0.0,342.0,33.0,20.0,62.3,18/19,luke shaw,luke,shaw,l,Defender
Luke Shaw,19800000.0,England,Left-Back,Manchester Utd,1995-07-12,25,11.0,8.0,790.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.04,0.04,0.08,0.04,0.08,8.8,12.0,4.0,0.0,33.3,1.37,0.46,0.0,0.0,0.03,-0.3,-0.3,460.0,577.0,79.7,6850.0,2445.0,16.0,35.0,45.7,402.0,458.0,87.8,42.0,84.0,50.0,-0.4,9.0,37.0,8.0,1.0,58.0,506.0,71.0,5.0,0.0,86.0,9.0,32.0,7.0,0.0,4.0,0.0,392.0,55.0,130.0,432.0,33.0,39.0,59.0,1.0,1.0,7.0,14.0,27.0,19.0,2.17,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,9.0,7.0,3.0,9.0,21.0,42.9,12.0,106.0,32.0,30.2,57.0,36.0,13.0,19.0,2.0,0.0,17.0,3.0,13.0,0.0,658.0,19.0,153.0,332.0,217.0,18.0,589.0,7.0,8.0,87.5,7.0,0.0,427.0,2663.0,1589.0,418.0,404.0,96.7,9.0,5.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,116.0,14.0,13.0,51.9,17/18,luke shaw,luke,shaw,l,Defender
Matheus Cunha,19800000.0,Brazil,Centre-Forward,Hertha BSC,1999-05-27,21,11.0,9.0,744.0,6.0,0.0,0.0,0.0,3.0,0.0,0.73,0.0,0.73,0.73,0.73,3.3,3.3,0.4,0.4,0.05,0.44,0.4,0.44,8.3,35.0,15.0,1.0,42.9,4.23,1.81,0.17,0.4,0.09,2.7,2.7,120.0,176.0,68.2,2649.0,898.0,3.0,10.0,30.0,82.0,115.0,71.3,35.0,51.0,68.6,-0.4,7.0,19.0,8.0,1.0,28.0,166.0,10.0,5.0,0.0,44.0,15.0,5.0,1.0,0.0,0.0,0.0,106.0,29.0,41.0,25.0,135.0,11.0,1.0,3.0,1.0,5.0,8.0,4.0,28.0,3.39,16.0,0.0,6.0,3.0,2.0,4.0,0.48,1.0,0.0,1.0,0.0,1.0,1.0,12.0,9.0,6.0,5.0,1.0,4.0,11.0,36.4,7.0,177.0,45.0,25.4,25.0,82.0,70.0,17.0,1.0,0.0,16.0,9.0,2.0,0.0,315.0,6.0,41.0,173.0,139.0,25.0,308.0,34.0,43.0,79.1,36.0,0.0,266.0,2230.0,1419.0,303.0,204.0,67.3,17.0,24.0,0.0,25.0,29.0,2.0,1.0,0.0,0.0,60.0,6.0,16.0,27.3,19/20,matheus cunha,matheus,cunha,m,Forward
Matheus Cunha,19800000.0,Brazil,Centre-Forward,RB Leipzig,1999-05-27,21,10.0,2.0,279.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,2.2,2.2,0.3,0.7,0.09,0.79,0.7,0.79,3.1,16.0,7.0,0.0,43.8,5.16,2.26,0.0,0.0,0.14,-2.2,-2.2,74.0,96.0,77.1,1208.0,281.0,2.0,7.0,28.6,62.0,76.0,81.6,10.0,13.0,76.9,0.7,3.0,6.0,5.0,2.0,12.0,94.0,2.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,66.0,14.0,16.0,12.0,73.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,13.0,4.19,7.0,0.0,0.0,3.0,3.0,1.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,2.0,5.0,0.0,3.0,0.0,3.0,109.0,23.0,21.1,8.0,50.0,51.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,156.0,2.0,5.0,71.0,88.0,21.0,154.0,7.0,11.0,63.6,7.0,0.0,122.0,768.0,434.0,176.0,110.0,62.5,12.0,9.0,0.0,9.0,6.0,3.0,0.0,0.0,0.0,26.0,6.0,9.0,40.0,19/20,matheus cunha,matheus,cunha,m,Forward
Matheus Cunha,19800000.0,Brazil,Centre-Forward,RB Leipzig,1999-05-27,21,25.0,9.0,853.0,2.0,0.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,3.5,3.5,0.9,0.37,0.1,0.46,0.37,0.46,9.5,34.0,11.0,0.0,32.4,3.59,1.16,0.06,0.18,0.1,-1.5,-1.5,161.0,235.0,68.5,2402.0,789.0,2.0,15.0,13.3,136.0,181.0,75.1,23.0,39.0,59.0,-0.9,8.0,15.0,9.0,1.0,30.0,229.0,6.0,1.0,2.0,48.0,3.0,10.0,0.0,0.0,0.0,0.0,155.0,47.0,33.0,40.0,169.0,11.0,1.0,5.0,2.0,3.0,11.0,17.0,32.0,3.38,21.0,0.0,7.0,3.0,1.0,4.0,0.42,1.0,0.0,2.0,0.0,1.0,0.0,7.0,5.0,3.0,2.0,2.0,1.0,13.0,7.7,12.0,252.0,65.0,25.8,18.0,120.0,114.0,15.0,1.0,0.0,14.0,4.0,7.0,0.0,377.0,8.0,34.0,156.0,204.0,56.0,371.0,20.0,26.0,76.9,22.0,2.0,293.0,1677.0,899.0,458.0,272.0,59.4,28.0,21.0,0.0,33.0,15.0,5.0,1.0,0.0,0.0,58.0,12.0,23.0,34.3,18/19,matheus cunha,matheus,cunha,m,Forward
Matteo Politano,19800000.0,Italy,Right Winger,Napoli,1993-08-03,27,15.0,9.0,743.0,2.0,2.0,0.0,0.0,1.0,0.0,0.24,0.24,0.48,0.24,0.48,1.9,1.9,1.5,0.23,0.18,0.4,0.23,0.4,8.3,19.0,8.0,0.0,42.1,2.3,0.97,0.11,0.25,0.1,0.1,0.1,277.0,363.0,76.3,4239.0,986.0,7.0,21.0,33.3,232.0,265.0,87.5,38.0,77.0,49.4,0.5,19.0,14.0,13.0,2.0,31.0,330.0,33.0,5.0,1.0,56.0,9.0,38.0,20.0,5.0,9.0,0.0,257.0,51.0,55.0,288.0,63.0,1.0,8.0,2.0,1.0,4.0,6.0,16.0,39.0,4.72,26.0,6.0,5.0,1.0,1.0,4.0,0.48,2.0,2.0,0.0,0.0,0.0,0.0,12.0,8.0,8.0,1.0,3.0,3.0,12.0,25.0,9.0,102.0,25.0,24.5,32.0,28.0,42.0,10.0,0.0,0.0,10.0,5.0,2.0,0.0,460.0,1.0,40.0,145.0,302.0,38.0,429.0,17.0,24.0,70.8,18.0,0.0,379.0,2899.0,1730.0,423.0,357.0,84.4,13.0,17.0,0.0,8.0,17.0,0.0,0.0,0.0,0.0,41.0,2.0,7.0,22.2,19/20,matteo politano,matteo,politano,m,Forward
Matteo Politano,19800000.0,Italy,Right Winger,Inter,1993-08-03,27,11.0,2.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,0.3,0.23,0.53,0.3,0.53,2.9,16.0,4.0,2.0,25.0,5.56,1.39,0.0,0.0,0.05,-0.9,-0.9,86.0,126.0,68.3,1409.0,348.0,4.0,14.0,28.6,68.0,88.0,77.3,14.0,24.0,58.3,-0.7,8.0,2.0,4.0,2.0,9.0,108.0,18.0,4.0,0.0,26.0,6.0,17.0,6.0,1.0,1.0,1.0,75.0,20.0,31.0,95.0,21.0,2.0,6.0,1.0,0.0,2.0,1.0,12.0,21.0,7.3,11.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,48.0,14.0,29.2,10.0,26.0,12.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,167.0,1.0,10.0,50.0,124.0,20.0,150.0,8.0,13.0,61.5,8.0,0.0,125.0,1409.0,960.0,156.0,121.0,77.6,5.0,10.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,26.0,2.0,2.0,50.0,19/20,matteo politano,matteo,politano,m,Forward
