squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
La Coruña,32.0,46.4,38.0,418.0,3420.0,38.0,32.0,3.0,5.0,98.0,3.0,1.0,0.84,1.84,0.92,1.76,49.2,45.4,34.3,1.3,0.9,2.2,1.2,2.1,38.0,38.0,3419.0,76.0,2.0,179.0,110.0,0.598,6.0,11.0,21.0,0.0,0.0,5.0,4.0,1.0,0.0,38.0,3.0,12.0,3.0,62.1,0.33,-10.9,-0.29,168.0,467.0,36.0,541.0,103.0,55.8,42.9,196.0,84.2,61.5,402.0,36.0,9.0,14.0,0.37,14.4,466.0,141.0,12.0,30.3,12.26,3.71,0.08,0.25,0.1,-11.2,-10.4,12284.0,16487.0,74.5,245888.0,89568.0,95.0,326.0,29.1,9196.0,11174.0,82.3,2993.0,4987.0,60.0,-4.3,328.0,1049.0,288.0,90.0,1555.0,15098.0,1389.0,352.0,16.0,2901.0,509.0,752.0,174.0,0.0,0.0,0.0,10543.0,1919.0,4025.0,5556.0,8690.0,1162.0,593.0,173.0,83.0,453.0,283.0,444.0,682.0,17.95,500.0,68.0,42.0,39.0,33.0,60.0,1.58,42.0,6.0,1.0,7.0,4.0,0.0,606.0,377.0,327.0,227.0,52.0,177.0,604.0,29.3,427.0,6643.0,1644.0,24.7,2430.0,2884.0,1329.0,595.0,119.0,1.0,476.0,516.0,638.0,14.0,20411.0,2047.0,6669.0,9527.0,5502.0,804.0,19066.0,368.0,544.0,67.6,392.0,7.0,13443.0,79098.0,41260.0,14682.0,12284.0,83.7,415.0,376.0,1.0,483.0,443.0,97.0,5.0,5.0,2.0,3521.0,345.0,384.0,47.3
Las Palmas,36.0,54.3,38.0,418.0,3420.0,24.0,21.0,6.0,8.0,87.0,4.0,0.63,0.55,1.18,0.47,1.03,38.0,31.9,23.6,1.0,0.62,1.62,0.84,1.46,38.0,38.0,3420.0,74.0,1.95,213.0,145.0,0.676,5.0,7.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,38.0,1.0,8.0,1.0,67.7,0.3,-5.3,-0.14,189.0,499.0,37.9,1034.0,170.0,38.0,35.4,162.0,65.4,52.1,328.0,39.0,11.9,39.0,1.03,15.6,417.0,121.0,39.0,29.0,10.97,3.18,0.04,0.15,0.08,-14.0,-13.9,15166.0,19085.0,79.5,285286.0,97820.0,172.0,450.0,38.2,11697.0,13581.0,86.1,3297.0,5054.0,65.2,-8.6,291.0,1034.0,266.0,69.0,1470.0,17665.0,1420.0,421.0,13.0,3193.0,485.0,586.0,158.0,0.0,0.0,0.0,13504.0,1914.0,3667.0,4459.0,12589.0,940.0,601.0,257.0,73.0,425.0,402.0,417.0,655.0,17.24,478.0,53.0,39.0,25.0,60.0,37.0,0.97,24.0,1.0,5.0,4.0,3.0,0.0,540.0,373.0,287.0,198.0,55.0,182.0,592.0,30.7,410.0,5557.0,1496.0,26.9,1773.0,2575.0,1209.0,551.0,116.0,3.0,435.0,527.0,450.0,9.0,23070.0,2347.0,7666.0,11516.0,5464.0,720.0,21693.0,422.0,611.0,69.1,451.0,18.0,16708.0,96925.0,49978.0,17248.0,15166.0,87.9,501.0,454.0,1.0,476.0,677.0,81.0,5.0,3.0,1.0,3319.0,272.0,308.0,46.9
Leganés,28.0,43.1,38.0,418.0,3420.0,32.0,19.0,2.0,3.0,102.0,7.0,0.84,0.5,1.34,0.79,1.29,40.0,37.7,28.2,1.05,0.74,1.79,0.99,1.73,38.0,38.0,3420.0,51.0,1.34,161.0,116.0,0.72,12.0,7.0,19.0,0.0,0.0,7.0,6.0,1.0,0.0,38.0,4.0,5.0,0.0,46.8,0.26,-4.2,-0.11,294.0,846.0,34.8,787.0,69.0,80.1,55.2,219.0,98.6,69.6,333.0,32.0,9.6,29.0,0.76,15.6,408.0,136.0,14.0,33.3,10.74,3.58,0.07,0.22,0.1,-8.0,-7.7,10185.0,14621.0,69.7,205502.0,83983.0,109.0,388.0,28.1,7633.0,9570.0,79.8,2443.0,4663.0,52.4,-5.2,289.0,894.0,203.0,80.0,1389.0,13025.0,1596.0,472.0,11.0,2537.0,458.0,700.0,148.0,0.0,0.0,0.0,8208.0,1771.0,4642.0,5279.0,6785.0,1273.0,688.0,155.0,77.0,459.0,274.0,454.0,608.0,16.0,403.0,74.0,41.0,36.0,54.0,55.0,1.45,34.0,6.0,5.0,7.0,3.0,0.0,627.0,420.0,304.0,264.0,59.0,218.0,631.0,34.5,413.0,6674.0,1833.0,27.5,1984.0,3250.0,1440.0,563.0,91.0,2.0,472.0,589.0,477.0,8.0,18694.0,1933.0,6381.0,8663.0,4720.0,648.0,17136.0,374.0,585.0,63.9,406.0,22.0,11703.0,69170.0,33393.0,12570.0,10185.0,81.0,462.0,418.0,3.0,605.0,508.0,103.0,2.0,7.0,0.0,3797.0,397.0,372.0,51.6
Levante,33.0,42.8,38.0,418.0,3420.0,43.0,29.0,5.0,5.0,107.0,8.0,1.13,0.76,1.89,1.0,1.76,42.4,38.6,29.0,1.12,0.76,1.88,1.02,1.78,38.0,38.0,3420.0,58.0,1.53,178.0,128.0,0.702,11.0,13.0,14.0,0.0,0.0,6.0,5.0,0.0,1.0,38.0,1.0,8.0,3.0,61.4,0.33,6.4,0.17,248.0,620.0,40.0,589.0,73.0,68.9,49.8,227.0,94.3,64.1,412.0,44.0,10.7,25.0,0.66,14.1,422.0,120.0,27.0,28.4,11.11,3.16,0.09,0.32,0.09,0.6,-0.6,10471.0,14379.0,72.8,212600.0,85930.0,93.0,346.0,26.9,7802.0,9578.0,81.5,2576.0,4455.0,57.8,-1.0,302.0,948.0,304.0,93.0,1525.0,12849.0,1530.0,387.0,13.0,2810.0,419.0,728.0,170.0,0.0,2.0,1.0,8827.0,1647.0,3905.0,3366.0,8941.0,936.0,675.0,146.0,63.0,454.0,273.0,450.0,654.0,17.21,470.0,51.0,57.0,31.0,45.0,75.0,1.97,50.0,4.0,8.0,3.0,10.0,0.0,497.0,345.0,271.0,178.0,48.0,154.0,525.0,29.3,371.0,6613.0,1539.0,23.3,2299.0,3047.0,1267.0,599.0,137.0,5.0,462.0,494.0,585.0,9.0,18405.0,2146.0,6258.0,8258.0,5090.0,762.0,16895.0,363.0,581.0,62.5,391.0,15.0,11825.0,74588.0,40589.0,12684.0,10471.0,82.6,487.0,433.0,3.0,529.0,449.0,71.0,5.0,3.0,3.0,3219.0,270.0,330.0,45.0
Málaga,36.0,44.2,38.0,418.0,3420.0,23.0,17.0,4.0,6.0,96.0,13.0,0.61,0.45,1.05,0.5,0.95,33.4,28.8,21.1,0.88,0.56,1.43,0.76,1.31,38.0,38.0,3420.0,61.0,1.61,162.0,107.0,0.66,5.0,5.0,28.0,0.0,0.0,7.0,6.0,1.0,0.0,38.0,1.0,3.0,0.0,58.2,0.33,-2.8,-0.07,262.0,669.0,39.2,633.0,63.0,69.7,50.8,243.0,93.8,66.8,376.0,41.0,10.9,15.0,0.39,12.4,397.0,117.0,15.0,29.5,10.45,3.08,0.05,0.16,0.07,-9.4,-8.8,11016.0,15296.0,72.0,224292.0,88558.0,141.0,428.0,32.9,8100.0,9974.0,81.2,2775.0,4894.0,56.7,-6.1,278.0,914.0,217.0,86.0,1384.0,13728.0,1568.0,405.0,16.0,2963.0,451.0,720.0,145.0,0.0,0.0,0.0,8808.0,1858.0,4630.0,4774.0,8038.0,1284.0,703.0,136.0,80.0,441.0,308.0,453.0,563.0,14.82,372.0,79.0,30.0,32.0,50.0,33.0,0.87,19.0,4.0,2.0,4.0,4.0,0.0,589.0,382.0,315.0,216.0,58.0,195.0,623.0,31.3,428.0,6508.0,1638.0,25.2,2147.0,3066.0,1295.0,602.0,98.0,2.0,504.0,511.0,599.0,6.0,19303.0,2060.0,6339.0,9182.0,4812.0,615.0,17769.0,289.0,478.0,60.5,310.0,10.0,12100.0,66536.0,32427.0,13214.0,10964.0,83.0,461.0,412.0,5.0,569.0,441.0,91.0,3.0,6.0,0.0,3657.0,369.0,426.0,46.4
Real Madrid,24.0,60.3,38.0,418.0,3420.0,91.0,63.0,8.0,10.0,65.0,6.0,2.39,1.66,4.05,2.18,3.84,83.3,75.6,59.5,2.19,1.56,3.76,1.99,3.55,38.0,38.0,3420.0,44.0,1.16,148.0,108.0,0.716,22.0,10.0,6.0,0.0,0.0,4.0,2.0,2.0,0.0,38.0,0.0,9.0,2.0,45.3,0.3,3.3,0.09,86.0,223.0,38.6,611.0,126.0,25.7,32.0,99.0,66.7,52.8,300.0,29.0,9.7,24.0,0.63,14.9,706.0,266.0,28.0,37.7,18.58,7.0,0.12,0.31,0.11,7.7,7.4,20155.0,23619.0,85.3,374487.0,116891.0,212.0,504.0,42.1,15742.0,17454.0,90.2,4201.0,5661.0,74.2,5.5,555.0,1749.0,548.0,140.0,2091.0,22408.0,1211.0,283.0,47.0,3666.0,807.0,920.0,245.0,1.0,4.0,0.0,18167.0,1917.0,3535.0,6195.0,15829.0,666.0,523.0,208.0,96.0,291.0,396.0,509.0,1194.0,31.42,944.0,72.0,70.0,52.0,56.0,158.0,4.16,116.0,7.0,10.0,14.0,11.0,0.0,559.0,391.0,267.0,218.0,74.0,158.0,579.0,27.3,421.0,6349.0,1732.0,27.3,1893.0,2884.0,1572.0,472.0,86.0,7.0,386.0,432.0,360.0,8.0,27475.0,1823.0,7025.0,13397.0,8919.0,1406.0,26298.0,447.0,653.0,68.5,470.0,12.0,21578.0,121211.0,63829.0,22511.0,20155.0,89.5,394.0,344.0,2.0,415.0,522.0,119.0,10.0,3.0,2.0,3047.0,251.0,221.0,53.2
Real Sociedad,27.0,56.4,38.0,418.0,3420.0,64.0,48.0,4.0,5.0,61.0,9.0,1.68,1.26,2.95,1.58,2.84,55.0,51.2,38.6,1.45,1.02,2.46,1.35,2.36,38.0,38.0,3419.0,59.0,1.55,141.0,89.0,0.624,14.0,7.0,17.0,0.0,0.0,8.0,6.0,2.0,0.0,38.0,2.0,9.0,1.0,49.0,0.3,-9.0,-0.24,243.0,529.0,45.9,1192.0,89.0,38.1,35.4,114.0,65.8,48.1,329.0,37.0,11.2,29.0,0.76,15.5,518.0,170.0,20.0,32.8,13.63,4.47,0.12,0.35,0.1,9.0,8.8,16400.0,20209.0,81.2,327792.0,104640.0,154.0,443.0,34.8,12222.0,13952.0,87.6,4024.0,5814.0,69.2,8.4,379.0,1293.0,338.0,111.0,1751.0,18819.0,1390.0,396.0,16.0,3366.0,651.0,787.0,211.0,2.0,3.0,0.0,14651.0,1486.0,4072.0,6624.0,11632.0,945.0,602.0,149.0,74.0,407.0,277.0,481.0,800.0,21.05,590.0,75.0,42.0,39.0,54.0,99.0,2.61,72.0,7.0,6.0,5.0,9.0,0.0,455.0,298.0,215.0,189.0,51.0,145.0,488.0,29.7,343.0,5855.0,1566.0,26.7,1738.0,2668.0,1449.0,524.0,99.0,4.0,425.0,460.0,450.0,7.0,24091.0,2354.0,7876.0,11460.0,6596.0,925.0,22750.0,311.0,512.0,60.7,337.0,12.0,17636.0,108619.0,58312.0,18666.0,16400.0,87.9,493.0,417.0,4.0,405.0,553.0,92.0,5.0,7.0,1.0,3415.0,280.0,256.0,52.2
Sevilla,31.0,54.3,38.0,418.0,3420.0,48.0,36.0,4.0,5.0,97.0,5.0,1.26,0.95,2.21,1.16,2.11,56.5,52.8,39.8,1.49,1.05,2.54,1.39,2.44,38.0,38.0,3420.0,58.0,1.53,147.0,95.0,0.639,17.0,7.0,14.0,0.0,0.0,8.0,5.0,1.0,2.0,38.0,1.0,6.0,1.0,50.1,0.31,-6.9,-0.18,144.0,380.0,37.9,639.0,137.0,40.5,35.3,157.0,77.1,54.8,365.0,40.0,11.0,12.0,0.32,13.2,519.0,178.0,16.0,34.3,13.66,4.68,0.08,0.25,0.1,-8.5,-8.8,15762.0,19975.0,78.9,297658.0,105802.0,134.0,447.0,30.0,12331.0,14415.0,85.5,3297.0,5113.0,64.5,-4.8,392.0,1312.0,358.0,75.0,1900.0,18574.0,1401.0,360.0,20.0,3320.0,405.0,659.0,201.0,0.0,0.0,0.0,14182.0,1973.0,3820.0,6365.0,11390.0,1117.0,614.0,197.0,119.0,421.0,366.0,530.0,823.0,21.66,638.0,67.0,44.0,35.0,39.0,87.0,2.29,60.0,9.0,5.0,7.0,6.0,0.0,607.0,384.0,300.0,240.0,67.0,192.0,602.0,31.9,410.0,5667.0,1531.0,27.0,1704.0,2652.0,1311.0,589.0,127.0,3.0,462.0,428.0,529.0,10.0,24031.0,2041.0,7224.0,11888.0,6503.0,1044.0,22669.0,371.0,558.0,66.5,407.0,18.0,17106.0,94788.0,50891.0,18124.0,15762.0,87.0,429.0,401.0,2.0,523.0,506.0,137.0,3.0,5.0,1.0,3671.0,328.0,306.0,51.7
Valencia,25.0,48.4,38.0,418.0,3420.0,63.0,43.0,8.0,8.0,103.0,9.0,1.66,1.13,2.79,1.45,2.58,56.0,49.9,38.4,1.47,1.01,2.48,1.31,2.32,38.0,38.0,3420.0,38.0,1.0,172.0,137.0,0.797,22.0,7.0,9.0,0.0,0.0,5.0,3.0,2.0,0.0,38.0,1.0,6.0,0.0,50.5,0.28,12.5,0.33,159.0,426.0,37.3,509.0,116.0,51.9,41.7,189.0,85.7,62.7,423.0,34.0,8.0,9.0,0.24,13.4,483.0,178.0,26.0,36.9,12.71,4.68,0.11,0.31,0.11,7.0,5.1,13770.0,17463.0,78.9,276409.0,96267.0,121.0,341.0,35.5,10327.0,12123.0,85.2,3322.0,4999.0,66.5,6.6,353.0,1186.0,318.0,72.0,1655.0,16191.0,1272.0,363.0,21.0,3411.0,525.0,609.0,184.0,0.0,0.0,0.0,12433.0,1549.0,3481.0,5032.0,10665.0,767.0,482.0,195.0,70.0,397.0,345.0,419.0,766.0,20.16,558.0,66.0,52.0,30.0,60.0,103.0,2.71,73.0,8.0,5.0,5.0,12.0,0.0,647.0,388.0,360.0,218.0,69.0,189.0,561.0,33.7,372.0,6404.0,1535.0,24.0,2174.0,2890.0,1340.0,593.0,113.0,0.0,480.0,473.0,664.0,10.0,21839.0,2125.0,7085.0,10691.0,5513.0,861.0,20596.0,421.0,644.0,65.4,458.0,14.0,15309.0,90797.0,48594.0,16034.0,13770.0,85.9,459.0,420.0,4.0,515.0,551.0,84.0,7.0,5.0,0.0,3330.0,337.0,293.0,53.5
Villarreal,32.0,50.5,38.0,418.0,3420.0,56.0,39.0,4.0,5.0,113.0,10.0,1.47,1.03,2.5,1.37,2.39,52.2,48.4,38.6,1.37,1.02,2.39,1.27,2.29,38.0,38.0,3420.0,50.0,1.32,151.0,106.0,0.702,18.0,7.0,13.0,0.0,0.0,7.0,5.0,2.0,0.0,38.0,1.0,6.0,0.0,51.3,0.3,1.3,0.04,146.0,431.0,33.9,585.0,130.0,46.2,39.1,187.0,86.1,60.8,459.0,42.0,9.2,20.0,0.53,14.1,491.0,170.0,16.0,34.6,12.92,4.47,0.11,0.31,0.1,3.8,3.6,14504.0,18331.0,79.1,283573.0,98822.0,125.0,372.0,33.6,11097.0,12961.0,85.6,3282.0,4998.0,65.7,6.4,374.0,1099.0,251.0,74.0,1545.0,17052.0,1279.0,336.0,14.0,3189.0,463.0,521.0,155.0,1.0,0.0,0.0,12892.0,1908.0,3531.0,5266.0,11024.0,1003.0,540.0,213.0,93.0,366.0,347.0,415.0,765.0,20.13,566.0,62.0,55.0,36.0,46.0,95.0,2.5,68.0,3.0,11.0,7.0,6.0,0.0,591.0,384.0,312.0,229.0,50.0,196.0,637.0,30.8,441.0,5636.0,1366.0,24.2,1775.0,2612.0,1249.0,671.0,143.0,3.0,528.0,453.0,653.0,2.0,22451.0,2216.0,7530.0,11215.0,5218.0,762.0,21222.0,318.0,500.0,63.6,344.0,11.0,15578.0,89041.0,46241.0,16817.0,14504.0,86.2,384.0,354.0,4.0,579.0,468.0,113.0,5.0,5.0,0.0,3314.0,310.0,328.0,48.6
